venda;data_hora;cliente;mesa;item;produto;quantidade;valor_unit;desconto;total_item
5410;22/06/2022 15:24;MOOVERY;;36;FOLHADO FRANGO 160G;1;14;0;14
5410;22/06/2022 15:24;MOOVERY;;39;MINI CROISSANT 25G;2;4,2;0;8,4
5410;22/06/2022 15:24;MOOVERY;;41;MINI PAIN AU CHOCOLAT 35G;4;6,5;0;26
5410;22/06/2022 15:24;MOOVERY;;42;PASTEL DE NATA 60G;2;8;0;16
5410;22/06/2022 15:24;MOOVERY;;291;CESTA 25X35 MADEIRA;1;35;0;35
5410;22/06/2022 15:24;MOOVERY;;320;CROISSANT;1;10;0;25,5
5413;22/06/2022 18:07;CONSUMIDOR;M 1;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
5413;22/06/2022 18:07;CONSUMIDOR;M 1;185;CAFE EQUILIBRADO CAPSULA G;1;9;0;9
5412;22/06/2022 18:15;CONSUMIDOR;M 7;186;CAFE INTENSO CAPSULA P 50ML;1;6;0;6
5412;22/06/2022 18:15;CONSUMIDOR;M 7;187;CAFE INTENSO CAPSULA G 150ML;1;9;0;9
5415;22/06/2022 18:43;CONSUMIDOR;M 1;34;FOCACCIA FORMAGGIO 246G;1;19;0;19
5415;22/06/2022 18:43;CONSUMIDOR;M 1;54;SOURDOUGH AZEITONA E ALECRIM;1;17;0;17
5415;22/06/2022 18:43;CONSUMIDOR;M 1;145;MINI CROISSANT PAIN DE CHOC;2;21;0;42
5416;22/06/2022 19:15;IFOOD;;246;FOCACCIA FORMAGGIO 246G;1;22;0;22
5416;22/06/2022 19:15;IFOOD;;271;SANDUICHE MISTO MOSTARDA NO;1;27;0;27
5416;22/06/2022 19:15;IFOOD;;273;PAO SOURDOUGH OVOS IFOOD;1;18;0;18
5417;22/06/2022 19:16;IFOOD;;237;SELECAO DE PAES GELEIA;1;17,5;0;17,5
5417;22/06/2022 19:16;IFOOD;;251;QUICHE BACON 90G IFOOD;1;21,5;0;21,5
5417;22/06/2022 19:16;IFOOD;;255;TARTELETE DE MORANGO 120G;2;21;0;42
5417;22/06/2022 19:16;IFOOD;;345;TOSTADA SICILIANA IFOOD;1;23;0;23
5418;23/06/2022 07:33;IFOOD;;321;CROISSANT IFOOD;1;12;0;22,5
5419;23/06/2022 07:42;CONSUMIDOR;M 1;35;FOLHADO MACA 80G;2;14,5;0;29
5419;23/06/2022 07:42;CONSUMIDOR;M 1;320;CROISSANT;2;10;0;20
5420;23/06/2022 07:53;CONSUMIDOR;M 1;41;MINI PAIN AU CHOCOLAT 35G;2;6,5;0;13
5420;23/06/2022 07:53;CONSUMIDOR;M 1;311;GELEIA DE PIMENTA DEFUMADA;1;24;0;24
5420;23/06/2022 07:53;CONSUMIDOR;M 1;315;GELEIA DE UVA E CACHAÇA;1;24;0;24
5420;23/06/2022 07:53;CONSUMIDOR;M 1;320;CROISSANT;3;10;0;30
5420;23/06/2022 07:53;CONSUMIDOR;M 1;346;BAGUETE 320G;1;14;0;14
5423;23/06/2022 09:33;IFOOD;;234;PASTEL DE NATA 60G IFOOD;1;9,5;0;9,5
5423;23/06/2022 09:33;IFOOD;;242;MINI PAIN AU CHOCOLAT 35G;1;7,5;0;7,5
5423;23/06/2022 09:33;IFOOD;;259;MINI CROISSANT 25G KIT C 5;1;24,5;0;24,5
5422;23/06/2022 09:38;CONSUMIDOR;M 7;57;TORRADA FARINA 165G;1;11;0;11
5422;23/06/2022 09:38;CONSUMIDOR;M 7;185;CAFE EQUILIBRADO CAPSULA G;1;9;0;9
5424;23/06/2022 10:01;IFOOD;;231;BOMBOLONI DOCE DE LEITE 80G;1;13,8;0;13,8
5424;23/06/2022 10:01;IFOOD;;250;PIZZA AL TAGLIO PEPPERONI 210G;1;25,5;0;25,5
5425;23/06/2022 10:57;CONSUMIDOR;M 1;33;CROISSANT  AMENDOAS 100G;2;14;0;28
5425;23/06/2022 10:57;CONSUMIDOR;M 1;35;FOLHADO MACA 80G;1;14,5;0;14,5
5425;23/06/2022 10:57;CONSUMIDOR;M 1;57;TORRADA FARINA 165G;1;11;0;11
5426;23/06/2022 11:07;CONSUMIDOR;M 7;53;SOURDOUGH GERGELIM 370G;1;17;0;17
5426;23/06/2022 11:07;CONSUMIDOR;M 7;320;CROISSANT;1;10;0;10
5427;23/06/2022 11:57;CONSUMIDOR;M 1;34;FOCACCIA FORMAGGIO 246G;1;19;0;19
5427;23/06/2022 11:57;CONSUMIDOR;M 1;35;FOLHADO MACA 80G;2;14,5;0;29
5427;23/06/2022 11:57;CONSUMIDOR;M 1;43;PIZZA AL TAGLIO PEPPERONI C;1;22;0;22
5427;23/06/2022 11:57;CONSUMIDOR;M 1;125;SANDUICHE DE PEPERONI BRIE;2;29,5;0;59
5427;23/06/2022 11:57;CONSUMIDOR;M 1;320;CROISSANT;4;10;0;40
5428;23/06/2022 12:37;CONSUMIDOR;M 1;32;COOKIES 80G;2;7;0;14
5428;23/06/2022 12:37;CONSUMIDOR;M 1;45;PIZZA AL TAGLIO GORGONZOLA E;1;22;0;22
5428;23/06/2022 12:37;CONSUMIDOR;M 1;54;SOURDOUGH AZEITONA E ALECRIM;1;17;0;17
5428;23/06/2022 12:37;CONSUMIDOR;M 1;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
5430;23/06/2022 13:07;CONSUMIDOR;M 10;196;CHUTNEY DE FRUTAS SECAS;1;25;0;25
5430;23/06/2022 13:07;CONSUMIDOR;M 10;304;GELEIA DE ABACAXI E GENGIBRE;1;24;0;24
5430;23/06/2022 13:07;CONSUMIDOR;M 10;311;GELEIA DE PIMENTA DEFUMADA;1;24;0;24
5429;23/06/2022 13:08;CONSUMIDOR;M 7;32;COOKIES 80G;1;7;0;7
5429;23/06/2022 13:08;CONSUMIDOR;M 7;42;PASTEL DE NATA 60G;1;8;0;8
5429;23/06/2022 13:08;CONSUMIDOR;M 7;45;PIZZA AL TAGLIO GORGONZOLA E;1;22;0;22
5429;23/06/2022 13:08;CONSUMIDOR;M 7;54;SOURDOUGH AZEITONA E ALECRIM;1;17;0;17
5429;23/06/2022 13:08;CONSUMIDOR;M 7;320;CROISSANT;1;10;0;10
5432;23/06/2022 14:49;CONSUMIDOR;M 7;42;PASTEL DE NATA 60G;1;8;0;8
5432;23/06/2022 14:49;CONSUMIDOR;M 7;51;SOURDOUGH SEMI INTEGRAL 370G;1;16;0;16
5432;23/06/2022 14:49;CONSUMIDOR;M 7;54;SOURDOUGH AZEITONA E ALECRIM;1;17;0;17
5431;23/06/2022 14:52;CONSUMIDOR;M 1;45;PIZZA AL TAGLIO GORGONZOLA E;1;22;0;22
5431;23/06/2022 14:52;CONSUMIDOR;M 1;186;CAFE INTENSO CAPSULA P 50ML;1;6;0;6
5433;23/06/2022 15:41;CONSUMIDOR;M 1;320;CROISSANT;1;10;0;25,5
5434;23/06/2022 15:56;CONSUMIDOR;M 25;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
5434;23/06/2022 15:56;CONSUMIDOR;M 25;177;COCA COLA LATA 350 ML;1;6,5;0;6,5
3808;23/06/2022 16:17;CONSUMIDOR;M 8;42;PASTEL DE NATA 60G;1;8;0;8
3808;23/06/2022 16:17;CONSUMIDOR;M 8;144;LARANJA 400 ML;2;14,5;0;29
3808;23/06/2022 16:17;CONSUMIDOR;M 8;320;CROISSANT;1;10;0;25,5
3825;23/06/2022 16:17;CONSUMIDOR;M 3;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
3825;23/06/2022 16:17;CONSUMIDOR;M 3;144;LARANJA 400 ML;1;14,5;0;14,5
3825;23/06/2022 16:17;CONSUMIDOR;M 3;320;CROISSANT;1;10;0;28,9
3843;23/06/2022 16:17;CONSUMIDOR;M 3;32;COOKIES 80G;1;7;0;7
3843;23/06/2022 16:17;CONSUMIDOR;M 3;35;FOLHADO MACA 80G;1;14,5;0;14,5
3843;23/06/2022 16:17;CONSUMIDOR;M 3;37;FOLHADO MISTO COM TAMARA;1;14;0;14
3843;23/06/2022 16:17;CONSUMIDOR;M 3;41;MINI PAIN AU CHOCOLAT 35G;1;6,5;0;6,5
3843;23/06/2022 16:17;CONSUMIDOR;M 3;42;PASTEL DE NATA 60G;1;8;0;8
3843;23/06/2022 16:17;CONSUMIDOR;M 3;144;LARANJA 400 ML;1;14,5;0;14,5
3843;23/06/2022 16:17;CONSUMIDOR;M 3;182;AGUA MINERAL SEM GAS 500 ML;1;5,99;0;5,99
3843;23/06/2022 16:17;CONSUMIDOR;M 3;320;CROISSANT;1;10;0;25,5
3875;23/06/2022 16:17;CONSUMIDOR;M 1;50;SOURDOUGH 369G;1;15;0;15
3875;23/06/2022 16:17;CONSUMIDOR;M 1;144;LARANJA 400 ML;1;14,5;0;14,5
3875;23/06/2022 16:17;CONSUMIDOR;M 1;320;CROISSANT;1;10;0;10
3875;23/06/2022 16:17;CONSUMIDOR;M 1;320;CROISSANT;2;10;0;20
3887;23/06/2022 16:17;CONSUMIDOR;M 17;144;LARANJA 400 ML;1;14,5;0;14,5
3887;23/06/2022 16:17;CONSUMIDOR;M 17;178;ADICIONAL DE OVO;1;2;0;2
3887;23/06/2022 16:17;CONSUMIDOR;M 17;182;AGUA MINERAL SEM GAS 500 ML;1;5,99;0;5,99
3887;23/06/2022 16:17;CONSUMIDOR;M 17;189;CAFE ORGANICO CAPSULA P 50ML;2;6;0;12
3887;23/06/2022 16:17;CONSUMIDOR;M 17;320;CROISSANT;1;10;0;19,5
3887;23/06/2022 16:17;CONSUMIDOR;M 17;320;CROISSANT;1;10;0;25,5
3887;23/06/2022 16:17;CONSUMIDOR;M 17;320;CROISSANT;2;10;0;20
3897;23/06/2022 16:17;CONSUMIDOR;M 18;45;PIZZA AL TAGLIO GORGONZOLA E;1;22;0;22
3897;23/06/2022 16:17;CONSUMIDOR;M 18;144;LARANJA 400 ML;1;14,5;0;14,5
3897;23/06/2022 16:17;CONSUMIDOR;M 18;320;CROISSANT;1;10;0;28,9
3899;23/06/2022 16:17;CONSUMIDOR;M 23;120;BOWL DE IOGURTE FRUTAS AVEIA;1;12,5;0;12,5
3899;23/06/2022 16:17;CONSUMIDOR;M 23;121;PAO SOURDOUGH OVOS;1;15,5;0;15,5
3899;23/06/2022 16:17;CONSUMIDOR;M 23;144;LARANJA 400 ML;1;14,5;0;14,5
3894;23/06/2022 16:17;CONSUMIDOR;M 17;32;COOKIES 80G;1;7;0;7
3894;23/06/2022 16:17;CONSUMIDOR;M 17;42;PASTEL DE NATA 60G;1;8;0;8
3894;23/06/2022 16:17;CONSUMIDOR;M 17;57;TORRADA FARINA 165G;1;11;0;11
3894;23/06/2022 16:17;CONSUMIDOR;M 17;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
3894;23/06/2022 16:17;CONSUMIDOR;M 17;144;LARANJA 400 ML;1;14,5;0;14,5
3894;23/06/2022 16:17;CONSUMIDOR;M 17;182;AGUA MINERAL SEM GAS 500 ML;1;5,99;0;5,99
3894;23/06/2022 16:17;CONSUMIDOR;M 17;185;CAFE EQUILIBRADO CAPSULA G;1;9;0;9
3894;23/06/2022 16:17;CONSUMIDOR;M 17;320;CROISSANT;1;10;0;16,5
3894;23/06/2022 16:17;CONSUMIDOR;M 17;320;CROISSANT;1;10;0;25,5
3902;23/06/2022 16:17;CONSUMIDOR;M 19;126;SANDUICHE MISTO MOSTARDA NO;1;23,5;0;23,5
3902;23/06/2022 16:17;CONSUMIDOR;M 19;131;QUICHE DE BACON SALADA VERDE;1;18,5;0;18,5
3902;23/06/2022 16:17;CONSUMIDOR;M 19;144;LARANJA 400 ML;1;14,5;0;14,5
3902;23/06/2022 16:17;CONSUMIDOR;M 19;184;CAFE EQUILIBRADO CAPSULA P;1;6;0;6
3902;23/06/2022 16:17;CONSUMIDOR;M 19;320;CROISSANT;1;10;0;28,9
3922;23/06/2022 16:17;CONSUMIDOR;M 1;37;FOLHADO MISTO COM TAMARA;1;14;0;14
3922;23/06/2022 16:17;CONSUMIDOR;M 1;144;LARANJA 400 ML;1;14,5;0;14,5
3922;23/06/2022 16:17;CONSUMIDOR;M 1;185;CAFE EQUILIBRADO CAPSULA G;1;9;0;9
3922;23/06/2022 16:17;CONSUMIDOR;M 1;320;CROISSANT;1;10;0;25,5
3927;23/06/2022 16:17;CONSUMIDOR;M 4;144;LARANJA 400 ML;1;14,5;0;14,5
3927;23/06/2022 16:17;CONSUMIDOR;M 4;320;CROISSANT;1;10;0;10
3956;23/06/2022 16:17;CONSUMIDOR;M 4;36;FOLHADO FRANGO 160G;1;14;0;14
3956;23/06/2022 16:17;CONSUMIDOR;M 4;43;PIZZA AL TAGLIO PEPPERONI C;1;22;0;22
3956;23/06/2022 16:17;CONSUMIDOR;M 4;144;LARANJA 400 ML;2;14,5;0;29
3991;23/06/2022 16:17;CONSUMIDOR;M 4;144;LARANJA 400 ML;1;14,5;0;14,5
3991;23/06/2022 16:17;CONSUMIDOR;M 4;211;HEINEKEN 330ML;1;12;0;12
3991;23/06/2022 16:17;CONSUMIDOR;M 4;320;CROISSANT;1;10;0;25,5
3997;23/06/2022 16:17;CONSUMIDOR;M 20;45;PIZZA AL TAGLIO GORGONZOLA E;1;22;0;22
3997;23/06/2022 16:17;CONSUMIDOR;M 20;50;SOURDOUGH 369G;1;15;0;15
3997;23/06/2022 16:17;CONSUMIDOR;M 20;144;LARANJA 400 ML;1;14,5;0;14,5
6089;23/06/2022 16:17;CONSUMIDOR;M 8;39;MINI CROISSANT 25G;1;4,2;0;4,2
6089;23/06/2022 16:17;CONSUMIDOR;M 8;41;MINI PAIN AU CHOCOLAT 35G;1;6,5;0;6,5
6089;23/06/2022 16:17;CONSUMIDOR;M 8;53;SOURDOUGH GERGELIM 370G;1;17;0;17
4049;23/06/2022 16:17;CONSUMIDOR;M 4;127;SANDUICHE DE VEGETAIS HOMMUS;1;25,5;0;25,5
4049;23/06/2022 16:17;CONSUMIDOR;M 4;144;LARANJA 400 ML;1;14,5;0;14,5
6103;23/06/2022 16:17;CONSUMIDOR;M 9;31;CIABATTA 123G;1;7;0;7
6103;23/06/2022 16:17;CONSUMIDOR;M 9;145;MINI CROISSANT PAIN DE CHOC;1;21;0;21
6103;23/06/2022 16:17;CONSUMIDOR;M 9;174;COCA COLA ZERO LATA 350 ML;1;6,5;0;6,5
6103;23/06/2022 16:17;CONSUMIDOR;M 9;341;ADICIONAL DE QUEIJO BRIE;2;2;0;4
4064;23/06/2022 16:17;CONSUMIDOR;M 4;35;FOLHADO MACA 80G;2;14,5;0;29
4064;23/06/2022 16:17;CONSUMIDOR;M 4;144;LARANJA 400 ML;2;14,5;0;29
4064;23/06/2022 16:17;CONSUMIDOR;M 4;211;HEINEKEN 330ML;2;12;0;24
6160;23/06/2022 16:17;CONSUMIDOR;M 8;34;FOCACCIA FORMAGGIO 246G;2;19;0;38
6160;23/06/2022 16:17;CONSUMIDOR;M 8;42;PASTEL DE NATA 60G;4;8;0;32
6160;23/06/2022 16:17;CONSUMIDOR;M 8;50;SOURDOUGH 369G;1;15;0;15
6160;23/06/2022 16:17;CONSUMIDOR;M 8;51;SOURDOUGH SEMI INTEGRAL 370G;1;16;0;16
6160;23/06/2022 16:17;CONSUMIDOR;M 8;53;SOURDOUGH GERGELIM 370G;1;17;0;17
6160;23/06/2022 16:17;CONSUMIDOR;M 8;162;VH SANTA HORTENSIA SAUVIG;1;59;0;59
6160;23/06/2022 16:17;CONSUMIDOR;M 8;164;VH BRADO BRANCO 750ML;1;99;0;99
6160;23/06/2022 16:17;CONSUMIDOR;M 8;169;VH MILANI PINOT GRIGIO VENETO;2;99;0;198
6160;23/06/2022 16:17;CONSUMIDOR;M 8;170;VH MILANI NERO D AVOLA 750 ML;2;89;0;178
6160;23/06/2022 16:17;CONSUMIDOR;M 8;320;CROISSANT;6;10;0;60
3598;23/06/2022 16:17;CONSUMIDOR;M 15;29;BOMBOLONI NUTELLA 80G;1;12;0;12
3598;23/06/2022 16:17;CONSUMIDOR;M 15;33;CROISSANT  AMENDOAS 100G;1;14;0;14
3598;23/06/2022 16:17;CONSUMIDOR;M 15;36;FOLHADO FRANGO 160G;2;14;0;28
3598;23/06/2022 16:17;CONSUMIDOR;M 15;37;FOLHADO MISTO COM TAMARA;1;14;0;14
3598;23/06/2022 16:17;CONSUMIDOR;M 15;42;PASTEL DE NATA 60G;4;8;0;32
3598;23/06/2022 16:17;CONSUMIDOR;M 15;56;TOSTADA SICILIANA 195G;1;20;0;20
3598;23/06/2022 16:17;CONSUMIDOR;M 15;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
3598;23/06/2022 16:17;CONSUMIDOR;M 15;144;LARANJA 400 ML;1;14,5;0;14,5
3598;23/06/2022 16:17;CONSUMIDOR;M 15;156;VH VISTA CALMA MALBEC 750 ML;1;89;0;89
3598;23/06/2022 16:17;CONSUMIDOR;M 15;178;ADICIONAL DE OVO;2;2;0;4
3598;23/06/2022 16:17;CONSUMIDOR;M 15;185;CAFE EQUILIBRADO CAPSULA G;2;9;0;18
3598;23/06/2022 16:17;CONSUMIDOR;M 15;187;CAFE INTENSO CAPSULA G 150ML;1;9;0;9
3598;23/06/2022 16:17;CONSUMIDOR;M 15;320;CROISSANT;1;10;0;25,5
3598;23/06/2022 16:17;CONSUMIDOR;M 15;320;CROISSANT;1;10;0;29,5
3598;23/06/2022 16:17;CONSUMIDOR;M 15;339;ADICIONAL DE BACON;1;2;0;2
6161;23/06/2022 16:17;IFOOD;;242;MINI PAIN AU CHOCOLAT 35G;1;7,5;0;7,5
6161;23/06/2022 16:17;IFOOD;;258;MINI CROISSANT 25G IFOOD;3;5;0;15
4121;23/06/2022 16:17;CONSUMIDOR;M 4;144;LARANJA 400 ML;1;14,5;0;14,5
4121;23/06/2022 16:17;CONSUMIDOR;M 4;320;CROISSANT;1;10;0;19,5
6165;23/06/2022 16:17;IFOOD;;229;SOURDOUGH 369G IFOOD;1;17,5;0;17,5
6165;23/06/2022 16:17;IFOOD;;254;SOURDOUGH AZEITONA E ALECRIM;1;19,5;0;19,5
4124;23/06/2022 16:17;CONSUMIDOR;M 4;32;COOKIES 80G;1;7;0;7
4124;23/06/2022 16:17;CONSUMIDOR;M 4;126;SANDUICHE MISTO MOSTARDA NO;1;23,5;0;23,5
4124;23/06/2022 16:17;CONSUMIDOR;M 4;144;LARANJA 400 ML;2;14,5;0;29
4124;23/06/2022 16:17;CONSUMIDOR;M 4;184;CAFE EQUILIBRADO CAPSULA P;2;6;0;12
4124;23/06/2022 16:17;CONSUMIDOR;M 4;286;AGUA MINERAL S/GAS 500ML;2;5,99;0;11,98
4124;23/06/2022 16:17;CONSUMIDOR;M 4;320;CROISSANT;1;10;0;19,5
6181;23/06/2022 16:17;CONSUMIDOR;M 8;121;PAO SOURDOUGH OVOS;1;15,5;0;15,5
4140;23/06/2022 16:17;CONSUMIDOR;M 4;32;COOKIES 80G;1;7;0;7
4140;23/06/2022 16:17;CONSUMIDOR;M 4;144;LARANJA 400 ML;1;14,5;0;14,5
6183;23/06/2022 16:17;CONSUMIDOR;M 8;286;AGUA MINERAL S/GAS 500ML;1;5,99;0;5,99
6198;23/06/2022 16:17;CONSUMIDOR;M 9;320;CROISSANT;1;10;0;25,5
6200;23/06/2022 16:17;CONSUMIDOR;M 8;29;BOMBOLONI NUTELLA 80G;1;12;0;12
6200;23/06/2022 16:17;CONSUMIDOR;M 8;38;ITALIANO 369G;1;15;0;15
6200;23/06/2022 16:17;CONSUMIDOR;M 8;42;PASTEL DE NATA 60G;2;8;0;16
6200;23/06/2022 16:17;CONSUMIDOR;M 8;53;SOURDOUGH GERGELIM 370G;1;17;0;17
4145;23/06/2022 16:17;CONSUMIDOR;M 13;33;CROISSANT  AMENDOAS 100G;1;14;0;14
4145;23/06/2022 16:17;CONSUMIDOR;M 13;144;LARANJA 400 ML;2;14,5;0;29
4145;23/06/2022 16:17;CONSUMIDOR;M 13;180;SACHE MANTEIGA 10G;1;2;0;2
4145;23/06/2022 16:17;CONSUMIDOR;M 13;285;AGUA MINERAL C/GAS 500ML;1;6,99;0;6,99
4145;23/06/2022 16:17;CONSUMIDOR;M 13;320;CROISSANT;3;10;0;30
4161;23/06/2022 16:17;IFOOD;;236;BOWL DE IOGURTE FRUTAS AVEIA;1;14,5;0;14,5
4161;23/06/2022 16:17;IFOOD;;237;SELECAO DE PAES GELEIA;1;17,5;0;17,5
4161;23/06/2022 16:17;IFOOD;;273;PAO SOURDOUGH OVOS IFOOD;1;18;0;18
4161;23/06/2022 16:17;IFOOD;;278;LARANJA 400ML IFOOD;1;16,7;0;16,7
4161;23/06/2022 16:17;IFOOD;;321;CROISSANT IFOOD;1;12;0;22,5
4162;23/06/2022 16:17;IFOOD;;271;SANDUICHE MISTO MOSTARDA NO;1;27;0;27
4162;23/06/2022 16:17;IFOOD;;278;LARANJA 400ML IFOOD;2;16,7;0;33,4
4162;23/06/2022 16:17;IFOOD;;321;CROISSANT IFOOD;2;12;0;24
6212;23/06/2022 16:17;CONSUMIDOR;M 8;29;BOMBOLONI NUTELLA 80G;3;12;0;36
6212;23/06/2022 16:17;CONSUMIDOR;M 8;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
4172;23/06/2022 16:17;CONSUMIDOR;M 12;142;PIZZA AL TAGLIO PEPPERONI 210G;1;21;0;21
4172;23/06/2022 16:17;CONSUMIDOR;M 12;144;LARANJA 400 ML;1;14,5;0;14,5
6221;23/06/2022 16:17;CONSUMIDOR;M 33;186;CAFE INTENSO CAPSULA P 50ML;1;6;0;6
4176;23/06/2022 16:17;CONSUMIDOR;M 9;144;LARANJA 400 ML;1;14,5;0;14,5
4176;23/06/2022 16:17;CONSUMIDOR;M 9;286;AGUA MINERAL S/GAS 500ML;1;5,99;0;5,99
4176;23/06/2022 16:17;CONSUMIDOR;M 9;320;CROISSANT;1;10;0;16,5
4176;23/06/2022 16:17;CONSUMIDOR;M 9;320;CROISSANT;1;10;0;25,5
4176;23/06/2022 16:17;CONSUMIDOR;M 9;341;ADICIONAL DE QUEIJO BRIE;1;2;0;2
6234;23/06/2022 16:17;CONSUMIDOR;M 15;42;PASTEL DE NATA 60G;1;8;0;8
6234;23/06/2022 16:17;CONSUMIDOR;M 15;115;MACA GENGIBRE ESPINAFRE LIMAO;1;17,5;0;17,5
6234;23/06/2022 16:17;CONSUMIDOR;M 15;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
6234;23/06/2022 16:17;CONSUMIDOR;M 15;320;CROISSANT;1;10;0;19,5
6234;23/06/2022 16:17;CONSUMIDOR;M 15;320;CROISSANT;1;10;0;25,5
6234;23/06/2022 16:17;CONSUMIDOR;M 15;320;CROISSANT;1;10;0;28,9
4194;23/06/2022 16:17;CONSUMIDOR;M 13;144;LARANJA 400 ML;1;14,5;0;14,5
4194;23/06/2022 16:17;CONSUMIDOR;M 13;320;CROISSANT;1;10;0;29,5
6283;23/06/2022 16:17;CONSUMIDOR;M 9;31;CIABATTA 123G;2;7;0;14
6283;23/06/2022 16:17;CONSUMIDOR;M 9;31;CIABATTA 123G;3;7;0;21
6283;23/06/2022 16:17;CONSUMIDOR;M 9;34;FOCACCIA FORMAGGIO 246G;1;19;0;19
6283;23/06/2022 16:17;CONSUMIDOR;M 9;42;PASTEL DE NATA 60G;1;8;0;8
6283;23/06/2022 16:17;CONSUMIDOR;M 9;57;TORRADA FARINA 165G;1;11;0;11
4246;23/06/2022 16:17;IFOOD;;278;LARANJA 400ML IFOOD;1;16,7;0;16,7
4246;23/06/2022 16:17;IFOOD;;321;CROISSANT IFOOD;1;12;0;29,5
6292;23/06/2022 16:17;CONSUMIDOR;M 10;41;MINI PAIN AU CHOCOLAT 35G;1;6,5;0;6,5
6292;23/06/2022 16:17;CONSUMIDOR;M 10;57;TORRADA FARINA 165G;1;11;0;11
6292;23/06/2022 16:17;CONSUMIDOR;M 10;120;BOWL DE IOGURTE FRUTAS AVEIA;1;12,5;0;12,5
6292;23/06/2022 16:17;CONSUMIDOR;M 10;144;LARANJA 400 ML;2;14,5;0;29
6292;23/06/2022 16:17;CONSUMIDOR;M 10;185;CAFE EQUILIBRADO CAPSULA G;1;9;0;9
6292;23/06/2022 16:17;CONSUMIDOR;M 10;285;AGUA MINERAL C/GAS 500ML;1;6,99;0;6,99
6292;23/06/2022 16:17;CONSUMIDOR;M 10;320;CROISSANT;1;10;0;19,5
4256;23/06/2022 16:17;CONSUMIDOR;M 4;32;COOKIES 80G;1;7;0;7
4256;23/06/2022 16:17;CONSUMIDOR;M 4;33;CROISSANT  AMENDOAS 100G;1;14;0;14
4256;23/06/2022 16:17;CONSUMIDOR;M 4;144;LARANJA 400 ML;1;14,5;0;14,5
4256;23/06/2022 16:17;CONSUMIDOR;M 4;286;AGUA MINERAL S/GAS 500ML;1;5,99;0;5,99
4256;23/06/2022 16:17;CONSUMIDOR;M 4;288;PALMIER FOLHADO FRANCES;1;7;0;7
6295;23/06/2022 16:17;CONSUMIDOR;M 12;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
6295;23/06/2022 16:17;CONSUMIDOR;M 12;320;CROISSANT;1;10;0;10
6295;23/06/2022 16:17;CONSUMIDOR;M 12;320;CROISSANT;1;10;0;16,5
6295;23/06/2022 16:17;CONSUMIDOR;M 12;320;CROISSANT;1;10;0;19,5
6295;23/06/2022 16:17;CONSUMIDOR;M 12;338;ADICIONAL DE MUSSARELA;2;2;0;4
4263;23/06/2022 16:17;CONSUMIDOR;M 12;42;PASTEL DE NATA 60G;1;8;0;8
4263;23/06/2022 16:17;CONSUMIDOR;M 12;127;SANDUICHE DE VEGETAIS HOMMUS;2;25,5;0;51
4263;23/06/2022 16:17;CONSUMIDOR;M 12;144;LARANJA 400 ML;2;14,5;0;29
4263;23/06/2022 16:17;CONSUMIDOR;M 12;320;CROISSANT;1;10;0;10
5610;23/06/2022 16:19;CONSUMIDOR;M 25;29;BOMBOLONI NUTELLA 80G;1;12;0;12
5610;23/06/2022 16:19;CONSUMIDOR;M 25;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
3559;23/06/2022 16:19;CONSUMIDOR;M 13;47;QUICHE FRANGO E ALHO PORO;1;18,5;0;18,5
3559;23/06/2022 16:19;CONSUMIDOR;M 13;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
3559;23/06/2022 16:19;CONSUMIDOR;M 13;144;LARANJA 400 ML;1;14,5;0;14,5
3559;23/06/2022 16:19;CONSUMIDOR;M 13;185;CAFE EQUILIBRADO CAPSULA G;1;9;0;9
5628;23/06/2022 16:19;CONSUMIDOR;M 1;42;PASTEL DE NATA 60G;1;8;0;8
5628;23/06/2022 16:19;CONSUMIDOR;M 1;53;SOURDOUGH GERGELIM 370G;1;17;0;17
5628;23/06/2022 16:19;CONSUMIDOR;M 1;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
5628;23/06/2022 16:19;CONSUMIDOR;M 1;286;AGUA MINERAL S/GAS 500ML;1;5,99;0;5,99
3581;23/06/2022 16:19;CONSUMIDOR;M 5;42;PASTEL DE NATA 60G;1;8;0;8
3581;23/06/2022 16:19;CONSUMIDOR;M 5;144;LARANJA 400 ML;1;14,5;0;14,5
3581;23/06/2022 16:19;CONSUMIDOR;M 5;320;CROISSANT;1;10;0;25,5
5642;23/06/2022 16:19;CONSUMIDOR;M 3;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
3601;23/06/2022 16:19;IFOOD;;242;MINI PAIN AU CHOCOLAT 35G;1;7,5;0;7,5
3601;23/06/2022 16:19;IFOOD;;278;LARANJA 400ML IFOOD;1;16,7;0;16,7
3601;23/06/2022 16:19;IFOOD;;292;TORRADA FARINA - IFOOD 165G;1;13;0;13
